epoch,acc,loss,lr,val_acc,val_loss
0,0.7199428661449535,0.5904436159778286,1.3024279434938688,0.001,0.7430927658081055,0.6274170899391174,0.6893196296691895
1,0.7711409733102128,0.6466759467447126,0.5149830164941581,0.001,0.7484535813331604,0.659386374950409,0.7975558614730835
0,0.7257592533085797,0.593686455004924,1.2671382519844416,0.001,0.7474226665496826,0.6317013430595398,1.105217580795288
1,0.7681805394791268,0.6494358028914478,0.5124599776557974,0.001,0.7678350281715393,0.6645650053024292,0.5929084181785583
0,0.7264558221842792,0.5927937489909094,1.2413500599764489,0.001,0.7544329762458801,0.6324944615364074,0.7282743000984192
1,0.768459164613002,0.6514990096156662,0.5155558179359179,0.001,0.7531958723068237,0.6661297941207885,0.5841417336463928
0,0.720151835196727,0.5900232437494639,1.3173179819777205,0.001,0.7544329738616944,0.6264924550056458,0.7719656324386597
1,0.7677974274029603,0.644299085881259,0.5164652132504696,0.001,0.7641236925125122,0.6598387742042542,0.5885280179977417
0,0.7174003768611599,0.5911782408082807,1.3563862982633952,0.001,0.7441236925125122,0.6250834083557129,1.1818322610855103
1,0.7676232779348219,0.6405186604809117,0.5225430251778783,0.001,0.7635051321983337,0.6554642677307129,0.5876101183891297
0,0.7325856677583746,0.5938334271714494,1.4280833690553099,0.001,0.7445360708236695,0.6277110338211059,2.042053747177124
1,0.7749372978468199,0.6449206624482129,0.505084253646232,0.001,0.758350510597229,0.6632129669189453,0.7570636439323425
0,0.72763999732765,0.5949095680906966,1.245679712376079,0.001,0.754639163017273,0.6356960225105286,0.765759859085083
1,0.7637224696777962,0.6530168370620625,0.5393410204230128,0.001,0.7453608179092407,0.6624247288703918,1.1022060203552246
0,0.7139175107350221,0.5839464535584321,1.3653201178924457,0.001,0.7369072103500366,0.6185614919662475,0.795366439819336
1,0.7696781698110942,0.6408958571988184,0.5080513454772331,0.001,0.7614432835578918,0.6580275893211365,0.5638454675674438
0,0.7233560697452442,0.5855095845621985,1.3945310039294732,0.001,0.7544329762458801,0.6259311962127686,0.7860379314422608
1,0.7717678877147468,0.6475242593803922,0.5085232338389835,0.001,0.7373195791244507,0.6595042872428895,1.5467175650596618
0,0.7232864120522061,0.5928055305738706,1.2831643288199965,0.001,0.7521649312973022,0.6319744348526001,0.684023380279541
1,0.7700961143583864,0.6508905839275669,0.5223438727694589,0.001,0.7158762741088868,0.6579647779464721,3.183994102478027
0,0.723913325651272,0.5942686014884228,1.207965295057039,0.001,0.7523711156845093,0.6330348110198974,0.7403065586090087
1,0.7706185418206293,0.6517200115564707,0.5100057274103165,0.001,0.7583505010604858,0.6678547430038452,0.9663887643814086
0,0.7143702845315676,0.5874785523156862,1.3574785549898405,0.001,0.7513401937484742,0.6229794716835022,0.8195074081420899
1,0.7669615366974393,0.6414217473687353,0.5233603381627315,0.001,0.7579381275177002,0.6551425576210022,0.8378835964202881
0,0.7190721478011157,0.5917394966692537,1.2515365642470282,0.001,0.7554639053344726,0.628107750415802,0.6508165264129638
1,0.7706533718753505,0.6481305997113924,0.5087815982264441,0.001,0.764123694896698,0.6635621190071106,0.6588628864288331
0,0.7237740126816002,0.5946315341704601,1.3100218648040616,0.001,0.7329896688461304,0.630786452293396,0.8581810855865478
1,0.769817483586234,0.648056438645801,0.5172929687274469,0.001,0.7484535908699036,0.6614019560813904,0.6344338941574097
0,0.7227291561461784,0.5942352994068248,1.259013322559563,0.001,0.7482474017143249,0.631363775730133,1.2133459663391113
1,0.7711758033649342,0.6497471316440685,0.5074540376663208,0.001,0.7635051393508911,0.6631782555580139,0.6305704498291016
0,0.7230774421949644,0.595022197510745,1.3015608066642606,0.001,0.7364948344230652,0.630243272781372,0.7609005784988403
1,0.7687726246344077,0.6489041487912874,0.5170756683156297,0.001,0.7618556499481202,0.664247362613678,0.5991538524627685
0,0.7206046081878044,0.5914136831824844,1.2704425788409002,0.001,0.7492783451080323,0.6293243288993835,0.664803204536438
1,0.7671705017218718,0.6481991966028471,0.5184955214326447,0.001,0.7643298768997192,0.6643101406097413,0.6177479743957519
0,0.5263304315708779,0.5214029961341137,0.7908515696590012,0.001,0.5113401985168458,0.5312779378890992,1.601470832824707
1,0.5680899708657652,0.533827272621361,0.7212336594994003,0.001,0.5482473993301391,0.5402139091491699,1.0095134592056274
0,0.5246238354090098,0.518907601768906,0.7897588836180197,0.001,0.4820618391036987,0.5289084076881408,6.724350929260254
1,0.5694134658252871,0.5342750323785318,0.7232900962636277,0.001,0.5123711228370667,0.5412220525741577,1.2860625791549682
